V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t52	-3.681	-3.484	-5.369	-3.79	-5.39	-1.42	-3.697	-5.117	-5.149	-5.265	-5.639	-4.878	-2.979	-3.817	-0.77	-6.681	-7.053	-6.184	-5.605	-4.868	-6.615	-4.274	-4.929	-4.869	-7.132	-5.877	-3.954	-4.718	-6.386	-5.967
t79	-3.069	-2.91	-4.738	-2.928	-4.422	-2.039	-2.893	-4.213	-4.319	-4.256	-4.863	-3.677	-2.101	-3.512	-1.829	-5.417	-6.159	-5.018	-4.833	-3.925	-5.724	-4.462	-2.485	-4.619	-5.99	-4.594	-3.074	-4.088	-3.894	-5.073
t48	-2.59	-5.834	-4.071	-1.569	-4.914	-2.481	-2.825	-5.606	-4.213	-3.244	-5.054	-3.271	-3.561	-1.716	-3.965	-5.692	-6.221	-5.28	-3.835	-2.982	-5.58	-6.178	-3.011	-4.81	-6.298	-4.328	-4.01	-4.238	-5.161	-4.009
t75	-2.248	-2.252	-5.028	-2.664	-4.65	-2.619	-3.294	-3.892	-4.806	-3.546	-4.578	-3.391	-2.115	-2.998	-1.945	-5.677	-6.413	-3.577	-5.076	-4.813	-5.179	-4.28	-2.978	-4.22	-6.054	-5.082	-4.379	-4.268	-5.018	-5.412
t91	-2.481	-2.853	-4.773	-2.551	-3.042	-4.005	-2.258	-2.944	-5.082	-7.752	-6.231	-3.621	-3.457	-2.041	-5.038	-4.885	-6.449	-6.448	-4.068	-3.613	-5.3	-6.778	-2.371	-5.453	-6.392	-4.675	-3.163	-3.748	-2.637	-3.251
t101	-4.23	-6.025	-4.083	-3.287	-5.446	-3.459	-4.254	-2.186	-4.785	-5.927	-4.419	-4.321	-2.831	-1.184	-4.115	-6.452	-6.279	-5.231	-4.029	-3.468	-6.142	-5.316	-4.259	-2.922	-6.333	-4.557	-3.928	-3.635	-1.866	-5.832
t87	-3.563	-2.352	-4.457	-3.375	-3.742	-3.075	-2.868	-1.608	-4.634	-6.169	-5.214	-3.843	-2.002	-3.332	-3.296	-5.335	-6.144	-5.939	-4.455	-3.867	-5.866	-6.08	-3.164	-4.561	-6.059	-4.572	-2.989	-3.555	-2.891	-4.592
t73	-3.227	-6.554	-4.393	-3.724	-7.169	-3.85	-4.909	-2.707	-4.512	-2	-4.206	-4.872	-2.133	-2.203	-1.679	-6.915	-6.346	-3.772	-3.052	-4.241	-6.308	-6.193	-4.14	-2.966	-5.758	-5.332	-4.475	-4.146	-3.056	-6.966
t80	-2.351	-1.513	-5.203	-2.968	-2.703	-3.355	-2.594	-4.471	-4.851	-5.24	-5.646	-3.499	-3.117	-2.922	-2.165	-5.713	-6.48	-4.741	-5.344	-4.305	-5.007	-5.495	-3.014	-5.781	-6.338	-4.472	-3.602	-4.204	-4.573	-3.957
t115	-4.211	-6.252	-4.844	-3.173	-4.948	-4.302	-4.524	-3.332	-5.27	-6.752	-5.113	-4.338	-4.043	-0.511	-4.296	-6.545	-6.812	-4.755	-4.427	-3.998	-5.411	-4.997	-4.402	-3.075	-6.69	-4.76	-4.667	-4.127	-2.817	-5.599
t109	-3.739	-6.38	-4.91	-3.234	-4.768	-4.919	-4.492	-4.147	-5.119	-6.005	-5.42	-4.505	-4.323	-0.503	-3.541	-6.656	-6.74	-4.686	-4.162	-3.841	-5.39	-5.751	-4.164	-3.752	-6.557	-4.455	-4.511	-4.239	-2.597	-5.234
t5	-3.977	-4.026	-4.725	-2.499	-5.073	-0.966	-3.288	-3.979	-5.129	-7.038	-4.626	-3.891	-2.731	-2.199	-3.958	-5.634	-6.704	-6.015	-5.73	-4.276	-5.904	-2.615	-4.06	-3.345	-6.991	-5.413	-4.408	-4.108	-4.998	-5.621
t190	-2.987	-3.487	-5.032	-2.903	-5.214	-1.775	-2.952	-5.202	-4.275	-2.869	-5.035	-3.765	-1.973	-4.712	-2.135	-5.498	-6.389	-5.195	-4.945	-4.213	-6.235	-5.337	-1.901	-5.285	-6.07	-4.972	-3.362	-4.691	-5.082	-5.4
t136	-5.243	-8.308	-4.876	-3.288	-6.728	-2.498	-5.165	-4.251	-5.492	-7.585	-5.141	-5.202	-4.35	-0.47	-4.093	-7.108	-7.26	-6.276	-4.771	-4.119	-6.488	-4.173	-5.702	-2.4	-7.492	-5.564	-5.171	-4.492	-4.297	-6.575
t184	-3.075	-3.47	-4.723	-2.888	-4.788	-2.673	-3.876	-2.994	-4.809	-4.59	-4.383	-3.594	-2.487	-1.653	-1.714	-6.236	-6.399	-3.5	-4.799	-4.545	-4.942	-3.929	-4.227	-3.023	-6.169	-4.871	-4.55	-3.884	-4.638	-5.64
t11	-3.181	-3.944	-4.885	-2.8	-4.574	-2.967	-3.829	-3.202	-4.97	-5.996	-4.869	-3.888	-3.073	-1.103	-2.207	-5.834	-6.515	-4.176	-4.478	-4.331	-4.882	-3.867	-3.836	-2.942	-6.296	-4.872	-4.27	-3.901	-3.701	-5.255
t111	-4.933	-8.25	-4.312	-2.203	-6.425	-1.672	-4.209	-5.681	-4.305	-4.641	-4.05	-3.912	-3.303	-1.523	-4.599	-5.99	-6.42	-5.21	-4.657	-3.08	-6.043	-3.09	-2.808	-2.504	-6.498	-4.417	-4.124	-4.483	-3.287	-6.217
t132	-4.102	-3.778	-4.545	-2.338	-4.713	-0.847	-2.803	-3.734	-4.987	-7.208	-5.079	-3.778	-2.751	-2.823	-4.591	-5.211	-6.642	-6.974	-5.359	-3.924	-6.082	-3.642	-3.762	-3.841	-7.003	-5.326	-3.927	-4.077	-5.188	-4.875
t182	-4.55	-5.689	-3.965	-2.769	-4.407	-2.328	-3.481	-2.949	-4.628	-7.181	-4.72	-4.146	-3.314	-1.047	-4.486	-5.97	-6.278	-6.365	-4.385	-3.018	-5.898	-4.51	-4.315	-3.087	-6.646	-4.32	-3.575	-3.568	-2.838	-4.847
t49	-3.102	-5.123	-4.187	-2.834	-5.316	-1.919	-3.145	-2.964	-4.472	-6.205	-5.146	-4.509	-2.6	-1.811	-2.864	-5.413	-6.209	-6.705	-3.217	-3.32	-6.263	-5.559	-3.284	-3.476	-6.21	-5.021	-2.987	-3.667	-2.933	-4.857
t105	-3.265	-3.721	-4.573	-2.031	-3.538	-3.542	-3.08	-3.526	-4.918	-6.286	-5.147	-3.029	-3.539	-1.033	-4.322	-5.488	-6.401	-4.512	-4.888	-3.818	-4.385	-4.589	-3.554	-3.959	-6.411	-4.256	-4.52	-3.768	-4.113	-3.998
t102	-4.7	-6.726	-4.664	-2.64	-6.262	-1.947	-4.244	-3.792	-5.584	-8.331	-4.725	-4.387	-3.577	-0.823	-5.796	-6.188	-7.032	-6.439	-5.245	-4.145	-6.197	-2.805	-4.788	-2.407	-7.361	-5.701	-5.131	-4.196	-3.98	-6.295
t38	-2.983	-4.569	-4.129	-2.307	-4.677	-2.616	-3.26	-4.458	-4.005	-2.601	-4.14	-3.19	-2.509	-2.119	-2.382	-6.055	-5.923	-3.656	-4.416	-3.408	-5.124	-4.68	-2.997	-3.907	-5.798	-3.983	-3.862	-3.92	-4.079	-4.979
t116	-4.247	-2.126	-5.532	-4.822	-4.198	-2.721	-4.169	-3.471	-5.606	-7.01	-5.428	-5.231	-2.975	-3.278	-0.653	-7.188	-7.064	-5.588	-6.333	-5.194	-6.419	-3.706	-5.812	-4.638	-7.175	-5.6	-3.862	-4.3	-4.501	-6.416
t176	-2.33	-4.096	-4.234	-2.006	-4.409	-2.631	-3.058	-4.4	-4.293	-3.103	-4.689	-3.177	-2.965	-1.774	-2.535	-5.935	-6.134	-4.145	-4.161	-3.621	-5.15	-5.676	-3.522	-4.235	-6.064	-4.277	-4.182	-4.01	-5.354	-4.339
t185	-2.033	-3.042	-4.753	-2.01	-2.978	-3.782	-2.324	-4.952	-4.63	-4.574	-5.607	-2.697	-3.564	-2.329	-4.311	-5.505	-6.338	-4.8	-4.695	-3.621	-4.952	-6.865	-2.238	-5.901	-6.243	-4.064	-3.764	-4.271	-4.73	-3.291
t187	-3.35	-5.09	-4.687	-2.37	-4.931	-2.326	-3.659	-4.364	-5.164	-6.325	-4.973	-3.856	-3.751	-0.754	-3.462	-6.255	-6.764	-5.074	-4.85	-4.087	-5.342	-3.758	-4.728	-3.281	-6.912	-5.145	-4.774	-4.117	-5.099	-5.163
t36	-2.456	-2.419	-5.11	-2.846	-2.782	-3.333	-2.152	-4.296	-4.621	-6.129	-6.11	-3.556	-3.08	-3.213	-3.404	-5.018	-6.395	-5.853	-4.553	-3.777	-5.283	-6.215	-1.763	-5.869	-6.136	-4.457	-2.814	-4.14	-3.572	-3.588
t4	-3.009	-2.148	-6.15	-2.992	-1.741	-5.814	-2.282	-5.301	-5.636	-7.702	-7.371	-3.029	-4.557	-3.996	-7.029	-5.461	-7.235	-6.274	-6.12	-4.513	-5.033	-8.498	-1.287	-7.913	-6.988	-4.385	-4.062	-5.086	-4.335	-2.808
t69	-4.037	-5.095	-4.286	-2.117	-4.264	-3.586	-3.507	-3.223	-5.239	-6.674	-4.892	-3.093	-3.943	-0.696	-6.183	-6.311	-6.64	-5.021	-5.094	-3.714	-4.919	-4.943	-4.704	-3.677	-6.955	-4.534	-5.122	-3.86	-4.469	-4.43
t54	-2.979	-2.927	-4.898	-2.458	-3.229	-2.928	-2.983	-4.483	-4.426	-5.091	-4.954	-3.187	-2.999	-2.019	-2.187	-5.429	-6.198	-4	-5.037	-3.87	-4.492	-4.079	-2.45	-4.151	-5.993	-3.916	-3.578	-4.006	-3.827	-4.299
t193	-3.401	-5.391	-3.76	-3.041	-5.377	-2.255	-3.649	-2.759	-4.152	-3.842	-4.458	-4.295	-2.408	-1.832	-2.047	-6.259	-5.986	-5.338	-3.319	-3.177	-6.277	-5.831	-4.367	-3.414	-6.005	-4.564	-3.271	-3.584	-3.515	-5.341
t45	-2.969	-2.848	-4.471	-2.238	-2.941	-2.631	-2.259	-3.511	-4.947	-7.646	-5.284	-3.135	-3.239	-1.772	-5.161	-5.246	-6.346	-6.134	-5.045	-3.507	-5.242	-4.826	-2.962	-4.615	-6.623	-4.445	-3.453	-3.719	-3.581	-3.687
t51	-2.853	-3.109	-3.936	-2.216	-3.73	-2.923	-2.879	-2.66	-4.588	-4.784	-4.308	-2.887	-2.584	-1.7	-4.149	-5.912	-6.023	-4.451	-4.662	-3.562	-5.12	-5.356	-3.711	-3.936	-6.186	-4.196	-4.031	-3.538	-4.085	-4.308
t112	-3.339	-4.832	-5.773	-3.641	-5.525	-2.6	-4.614	-5.879	-5.4	-4.978	-5.241	-4.922	-3.763	-1.919	-0.634	-7.139	-7.252	-4.257	-5.564	-5.197	-5.769	-3.41	-4.996	-3.826	-7.013	-5.701	-5.062	-4.957	-5.789	-6.565
t183	-3.746	-5.052	-4.335	-2.677	-4.688	-2.279	-3.772	-4.158	-4.702	-5.602	-4.392	-3.894	-3.271	-0.965	-2.928	-6.41	-6.374	-4.749	-4.862	-3.677	-5.316	-3.277	-4.495	-2.972	-6.563	-4.505	-4.234	-3.876	-4.049	-5.363
