V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t170	-4.4	-5.224	-5.271	-2.61	-5.931	-4.009	-2.681	-3.391	-3.89	-4.669	-2.746	-6.291	-5.88	-2.391	-2.138	-3.12	-2.301	-3.647	-2.995	-3.685	-5.919	-3.716	-2.674	-5.105	-5.768	-4.062	-3.235	-2.948	-5.074	-5.03
t54	-4.804	-3.664	-4.446	-6.462	-5.215	-4.319	-2.316	-3.706	-3.834	-3.948	-3.899	-5.034	-4.531	-2.644	-2.603	-4.479	-2.779	-3.525	-2.603	-3.978	-4.204	-3.99	-1.899	-4.377	-4.762	-4.636	-3.328	-2.048	-5.13	-4.959
t200	-4.496	-4.954	-5.092	-4.004	-6.003	-4.049	-2.376	-3.235	-3.922	-4.498	-2.902	-6.065	-5.951	-2.661	-2.116	-3.008	-2.052	-3.599	-2.807	-3.695	-5.557	-4.038	-2.524	-4.973	-5.554	-4.07	-3.124	-3.095	-4.898	-4.896
t96	-5.217	-2.95	-3.923	-3.707	-4.965	-5.026	-2.178	-3.419	-4.041	-3.702	-4.467	-4.523	-4.408	-4.264	-3.182	-4.901	-3.304	-3.825	-2.894	-4.147	-3.112	-4.669	-1.536	-4.095	-4.323	-5.643	-3.475	-2.234	-3.778	-5.244
t198	-5.985	-2.282	-3.818	-6.406	-4.815	-5.808	-2.992	-4.778	-4.218	-3.652	-6.062	-4.11	-3.38	-4.139	-3.822	-6.573	-4.328	-4.194	-3.084	-4.995	-2.576	-5.549	-1.562	-3.951	-4.118	-6.298	-4.11	-1.49	-4.129	-5.645
t159	-4.814	-3.6	-4.288	-3.808	-4.986	-4.602	-2.23	-3.501	-3.825	-3.9	-4.27	-4.903	-4.235	-3.25	-2.598	-4.461	-2.736	-3.532	-2.851	-3.92	-3.966	-3.521	-1.955	-4.358	-4.707	-5.003	-3.244	-2.083	-4.48	-5.068
t16	-4.574	-4.191	-4.735	-7.509	-5.715	-4.191	-2.246	-3.717	-3.92	-4.177	-2.791	-5.601	-5.516	-2.322	-2.411	-3.503	-2.31	-3.576	-2.452	-3.751	-4.819	-4.911	-2.183	-4.595	-5.108	-4.13	-3.237	-3.158	-4.906	-4.817
t63	-7.462	-1.744	-3.803	-5.108	-4.813	-7.451	-3.569	-5.605	-5.233	-3.958	-7.975	-3.842	-3.208	-6.678	-5.557	-8.894	-6.133	-5.256	-4.192	-6.035	-1.563	-6.18	-1.684	-4.215	-4.077	-8.558	-5.22	-1.672	-4.164	-6.883
t132	-5.472	-2.691	-3.797	-3.863	-4.875	-5.323	-2.316	-3.869	-4.098	-3.632	-4.435	-4.408	-4.336	-4.362	-3.431	-5.216	-3.559	-3.958	-2.899	-4.207	-2.844	-5.035	-1.45	-3.966	-4.189	-5.821	-3.638	-2.208	-3.61	-5.357
t34	-5.047	-3.054	-4.077	-4.477	-4.666	-4.864	-2.245	-3.703	-3.952	-3.774	-4.84	-4.495	-3.639	-3.643	-3.064	-5.442	-3.338	-3.653	-2.98	-4.138	-3.284	-3.484	-1.765	-4.215	-4.428	-5.623	-3.499	-1.814	-4.647	-5.282
