V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.109	-0.165	-0.083	0.04	-0.068	0.13	0.026	0.08	0.033	-0.05	0.196	-0.12	-0.133	0.156	0.122	0.219	0.145	0.049	0.032	0.078	-0.2	0.09	-0.06	-0.059	-0.09	0.167	0.064	-0.075	-0.074	0.059	0.145
2	-0.165	0.252	0.126	-0.073	0.104	-0.198	-0.038	-0.122	-0.051	0.076	-0.294	0.183	0.201	-0.237	-0.187	-0.332	-0.22	-0.075	-0.048	-0.118	0.305	-0.142	0.092	0.09	0.137	-0.254	-0.098	0.109	0.113	-0.089	-0.221
3	-0.083	0.126	0.063	-0.033	0.052	-0.099	-0.019	-0.061	-0.026	0.038	-0.147	0.091	0.1	-0.119	-0.094	-0.166	-0.11	-0.038	-0.024	-0.059	0.153	-0.071	0.046	0.045	0.069	-0.127	-0.049	0.054	0.057	-0.045	-0.111
4	0.04	-0.073	-0.033	0.19	-0.025	0.052	-0.002	0.039	0.021	-0.021	0.067	-0.05	-0.049	0.049	0.056	0.091	0.056	0.019	0.003	0.032	-0.088	0.064	-0.023	-0.023	-0.038	0.065	0.028	0.001	-0.011	0.022	0.062
5	-0.068	0.104	0.052	-0.025	0.044	-0.082	-0.017	-0.051	-0.021	0.031	-0.124	0.076	0.086	-0.097	-0.077	-0.14	-0.092	-0.031	-0.021	-0.049	0.126	-0.053	0.038	0.037	0.056	-0.106	-0.041	0.048	0.044	-0.038	-0.09
6	0.13	-0.198	-0.099	0.052	-0.082	0.156	0.03	0.096	0.04	-0.06	0.233	-0.144	-0.158	0.187	0.147	0.261	0.172	0.059	0.038	0.093	-0.24	0.11	-0.072	-0.071	-0.108	0.2	0.077	-0.086	-0.09	0.07	0.173
7	0.026	-0.038	-0.019	-0.002	-0.017	0.03	0.009	0.02	0.007	-0.012	0.048	-0.028	-0.033	0.035	0.028	0.053	0.035	0.012	0.008	0.019	-0.046	0.019	-0.014	-0.014	-0.021	0.039	0.016	-0.022	-0.017	0.014	0.034
8	0.08	-0.122	-0.061	0.039	-0.051	0.096	0.02	0.062	0.024	-0.037	0.144	-0.089	-0.1	0.111	0.09	0.163	0.107	0.036	0.023	0.058	-0.147	0.067	-0.044	-0.044	-0.066	0.123	0.048	-0.055	-0.053	0.043	0.107
9	0.033	-0.051	-0.026	0.021	-0.021	0.04	0.007	0.024	0.011	-0.015	0.059	-0.037	-0.04	0.048	0.038	0.067	0.044	0.015	0.009	0.024	-0.062	0.029	-0.019	-0.018	-0.028	0.052	0.02	-0.02	-0.022	0.018	0.045
10	-0.05	0.076	0.038	-0.021	0.031	-0.06	-0.012	-0.037	-0.015	0.023	-0.089	0.055	0.06	-0.072	-0.056	-0.1	-0.066	-0.023	-0.014	-0.036	0.092	-0.043	0.028	0.027	0.041	-0.077	-0.03	0.033	0.034	-0.027	-0.067
11	0.196	-0.294	-0.147	0.067	-0.124	0.233	0.048	0.144	0.059	-0.089	0.361	-0.216	-0.244	0.278	0.217	0.396	0.259	0.087	0.059	0.141	-0.357	0.149	-0.106	-0.105	-0.16	0.3	0.115	-0.141	-0.126	0.106	0.255
12	-0.12	0.183	0.091	-0.05	0.076	-0.144	-0.028	-0.089	-0.037	0.055	-0.216	0.133	0.147	-0.172	-0.136	-0.243	-0.16	-0.055	-0.035	-0.086	0.222	-0.1	0.067	0.066	0.099	-0.185	-0.071	0.081	0.08	-0.065	-0.16
