V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t170	0.012	0.005	0.005	0.074	0.003	0.018	0.069	0.034	0.02	0.009	0.064	0.002	0.003	0.092	0.118	0.044	0.1	0.026	0.05	0.025	0.003	0.024	0.069	0.006	0.003	0.017	0.039	0.052	0.006	0.007
t54	0.008	0.026	0.012	0.002	0.005	0.013	0.099	0.025	0.022	0.019	0.02	0.007	0.011	0.071	0.074	0.011	0.062	0.029	0.074	0.019	0.015	0.019	0.15	0.013	0.009	0.01	0.036	0.129	0.006	0.007
t200	0.011	0.007	0.006	0.018	0.002	0.017	0.093	0.039	0.02	0.011	0.055	0.002	0.003	0.07	0.12	0.049	0.128	0.027	0.06	0.025	0.004	0.018	0.08	0.007	0.004	0.017	0.044	0.045	0.007	0.007
t96	0.005	0.052	0.02	0.025	0.007	0.007	0.113	0.033	0.018	0.025	0.011	0.011	0.012	0.014	0.041	0.007	0.037	0.022	0.055	0.016	0.045	0.009	0.215	0.017	0.013	0.004	0.031	0.107	0.023	0.005
t198	0.003	0.102	0.022	0.002	0.008	0.003	0.05	0.008	0.015	0.026	0.002	0.016	0.034	0.016	0.022	0.001	0.013	0.015	0.046	0.007	0.076	0.004	0.21	0.019	0.016	0.002	0.016	0.225	0.016	0.004
t159	0.008	0.027	0.014	0.022	0.007	0.01	0.108	0.03	0.022	0.02	0.014	0.007	0.014	0.039	0.074	0.012	0.065	0.029	0.058	0.02	0.019	0.03	0.141	0.013	0.009	0.007	0.039	0.125	0.011	0.006
t16	0.01	0.015	0.009	0.001	0.003	0.015	0.106	0.024	0.02	0.015	0.061	0.004	0.004	0.098	0.09	0.03	0.099	0.028	0.086	0.023	0.008	0.007	0.113	0.01	0.006	0.016	0.039	0.043	0.007	0.008
t63	0.001	0.175	0.022	0.006	0.008	0.001	0.028	0.004	0.005	0.019	0	0.021	0.04	0.001	0.004	0	0.002	0.005	0.015	0.002	0.21	0.002	0.186	0.015	0.017	0	0.005	0.188	0.016	0.001
t132	0.004	0.068	0.022	0.021	0.008	0.005	0.099	0.021	0.017	0.026	0.012	0.012	0.013	0.013	0.032	0.005	0.028	0.019	0.055	0.015	0.058	0.007	0.234	0.019	0.015	0.003	0.026	0.11	0.027	0.005
t34	0.006	0.047	0.017	0.011	0.009	0.008	0.106	0.025	0.019	0.023	0.008	0.011	0.026	0.026	0.047	0.004	0.036	0.026	0.051	0.016	0.037	0.031	0.171	0.015	0.012	0.004	0.03	0.163	0.01	0.005
t73	0.012	0.005	0.004	0.006	0.002	0.021	0.062	0.027	0.019	0.009	0.077	0.002	0.002	0.149	0.127	0.053	0.116	0.026	0.059	0.023	0.002	0.015	0.062	0.005	0.003	0.024	0.038	0.038	0.004	0.007
t21	0.013	0.008	0.006	0.002	0.003	0.02	0.073	0.025	0.021	0.011	0.06	0.002	0.005	0.177	0.107	0.028	0.088	0.029	0.066	0.023	0.004	0.021	0.079	0.007	0.004	0.019	0.037	0.052	0.003	0.007
t58	0.013	0.007	0.006	0.012	0.003	0.02	0.088	0.034	0.021	0.011	0.053	0.002	0.005	0.105	0.114	0.031	0.103	0.03	0.059	0.026	0.004	0.033	0.079	0.007	0.004	0.016	0.041	0.062	0.004	0.007
t105	0.001	0.193	0.022	0	0.009	0.001	0.029	0.002	0.006	0.021	0	0.023	0.061	0.003	0.005	0	0.003	0.006	0.02	0.002	0.2	0.002	0.167	0.016	0.018	0	0.006	0.175	0.01	0.001
t154	0.005	0.07	0.021	0.003	0.007	0.006	0.081	0.016	0.019	0.027	0.007	0.013	0.022	0.026	0.041	0.004	0.03	0.022	0.063	0.012	0.05	0.006	0.209	0.019	0.015	0.004	0.027	0.152	0.019	0.005
t164	0.009	0.031	0.015	0.007	0.006	0.01	0.11	0.022	0.022	0.021	0.043	0.007	0.009	0.058	0.067	0.017	0.064	0.028	0.076	0.025	0.019	0.01	0.159	0.015	0.01	0.009	0.037	0.073	0.015	0.007
t128	0.003	0.068	0.018	0.008	0.008	0.004	0.048	0.011	0.017	0.024	0.003	0.013	0.029	0.022	0.031	0.002	0.017	0.017	0.047	0.008	0.046	0.008	0.193	0.017	0.013	0.003	0.019	0.284	0.014	0.004
t84	0.013	0.005	0.004	0.013	0.002	0.022	0.063	0.029	0.02	0.009	0.116	0.002	0.002	0.127	0.111	0.051	0.099	0.025	0.06	0.025	0.002	0.011	0.071	0.006	0.003	0.022	0.036	0.039	0.005	0.007
t122	0.011	0.011	0.007	0.013	0.003	0.017	0.085	0.036	0.022	0.013	0.028	0.003	0.006	0.078	0.119	0.03	0.107	0.03	0.063	0.021	0.006	0.023	0.096	0.008	0.005	0.015	0.043	0.086	0.007	0.008
t49	0.014	0.013	0.008	0.002	0.004	0.017	0.1	0.028	0.02	0.013	0.086	0.003	0.004	0.101	0.092	0.035	0.099	0.028	0.074	0.026	0.006	0.008	0.098	0.009	0.005	0.015	0.039	0.035	0.009	0.008
