V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.001	-0.001	-0.004	0.008	0	-0.001	-0.005	0	0.007	0.001	0.004	0.001	0.001	0.002	0.001	-0.002	-0.002	-0.001	-0.002	0	-0.001	0	-0.003	0.002	0.004	0.004	0.001	0.001	0.002	-0.001	-0.004
2	-0.001	0.04	0.032	-0.003	-0.017	0.037	-0.105	-0.027	-0.078	-0.021	-0.035	-0.005	0.027	-0.018	-0.001	0.013	0.051	0.063	-0.014	-0.006	0.028	-0.033	0.054	0.002	-0.005	-0.005	-0.031	-0.028	0.076	0.07	-0.028
3	-0.004	0.032	0.077	0.056	-0.065	-0.045	-0.036	0.043	-0.028	-0.098	-0.07	0.054	-0.084	-0.034	0.077	0.048	0.042	-0.025	0.056	-0.016	0.008	-0.046	0.007	-0.053	-0.056	-0.091	0.023	-0.002	0.072	-0.074	-0.058
4	0.008	-0.003	0.056	0.172	-0.088	-0.115	-0.002	0.1	0.1	-0.131	-0.041	0.101	-0.158	-0.021	0.138	0.044	-0.003	-0.114	0.09	-0.02	-0.022	-0.044	-0.07	-0.073	-0.052	-0.105	0.075	0.031	0.062	-0.206	-0.102
5	0	-0.017	-0.065	-0.088	0.071	0.067	0.027	-0.059	-0.013	0.102	0.054	-0.068	0.106	0.027	-0.094	-0.039	-0.026	0.055	-0.073	0.017	0.003	0.044	0.021	0.059	0.051	0.096	-0.044	-0.012	-0.063	0.117	0.067
6	-0.001	0.037	-0.045	-0.115	0.067	0.151	-0.153	-0.127	-0.14	0.109	0.028	-0.098	0.189	0.012	-0.129	-0.043	0.048	0.176	-0.114	0.012	0.05	0.004	0.11	0.085	0.07	0.125	-0.106	-0.057	0.042	0.271	0.041
7	-0.005	-0.105	-0.036	-0.002	0.027	-0.153	0.405	0.124	0.225	0.007	0.046	0.039	-0.145	0.028	0.042	0.014	-0.147	-0.226	0.067	0.015	-0.09	0.094	-0.16	-0.045	-0.045	-0.049	0.107	0.085	-0.238	-0.275	0.083
8	0	-0.027	0.043	0.1	-0.059	-0.127	0.124	0.107	0.114	-0.097	-0.029	0.083	-0.16	-0.013	0.111	0.041	-0.036	-0.145	0.093	-0.011	-0.04	-0.007	-0.089	-0.073	-0.062	-0.106	0.086	0.045	-0.028	-0.226	-0.04
9	0.007	-0.078	-0.028	0.1	-0.013	-0.14	0.225	0.114	0.22	-0.035	0.04	0.064	-0.142	0.022	0.081	0.009	-0.108	-0.19	0.062	0.003	-0.07	0.044	-0.145	-0.044	-0.024	-0.044	0.1	0.069	-0.124	-0.255	0
10	0.001	-0.021	-0.098	-0.131	0.102	0.109	0.007	-0.097	-0.035	0.154	0.082	-0.102	0.167	0.041	-0.143	-0.065	-0.028	0.095	-0.106	0.024	0.01	0.058	0.039	0.09	0.082	0.144	-0.068	-0.02	-0.078	0.19	0.095
11	0.004	-0.035	-0.07	-0.041	0.054	0.028	0.046	-0.029	0.04	0.082	0.065	-0.041	0.061	0.032	-0.06	-0.043	-0.044	0.006	-0.041	0.014	-0.012	0.043	-0.018	0.042	0.048	0.074	-0.011	0.008	-0.071	0.043	0.05
12	0.001	-0.005	0.054	0.101	-0.068	-0.098	0.039	0.083	0.064	-0.102	-0.041	0.078	-0.135	-0.02	0.106	0.038	-0.003	-0.101	0.087	-0.015	-0.021	-0.028	-0.056	-0.067	-0.055	-0.104	0.067	0.029	0.023	-0.174	-0.058
13	0.001	0.027	-0.084	-0.158	0.106	0.189	-0.145	-0.16	-0.142	0.167	0.061	-0.135	0.251	0.029	-0.18	-0.067	0.032	0.208	-0.157	0.022	0.051	0.027	0.121	0.12	0.102	0.183	-0.131	-0.064	0.01	0.338	0.075
14	0.002	-0.018	-0.034	-0.021	0.027	0.012	0.028	-0.013	0.022	0.041	0.032	-0.02	0.029	0.016	-0.03	-0.02	-0.023	0.001	-0.021	0.007	-0.007	0.022	-0.01	0.02	0.023	0.036	-0.005	0.004	-0.038	0.019	0.026
15	0.001	-0.001	0.077	0.138	-0.094	-0.129	0.042	0.111	0.081	-0.143	-0.06	0.106	-0.18	-0.03	0.145	0.055	0.001	-0.13	0.114	-0.021	-0.025	-0.042	-0.07	-0.09	-0.076	-0.14	0.086	0.036	0.041	-0.228	-0.083
16	-0.002	0.013	0.048	0.044	-0.039	-0.043	0.014	0.041	0.009	-0.065	-0.043	0.038	-0.067	-0.02	0.055	0.037	0.012	-0.036	0.034	-0.008	-0.003	-0.021	-0.01	-0.037	-0.041	-0.058	0.021	0.004	0.027	-0.072	-0.035
17	-0.002	0.051	0.042	-0.003	-0.026	0.048	-0.147	-0.036	-0.108	-0.028	-0.044	-0.003	0.032	-0.023	0.001	0.012	0.07	0.081	-0.007	-0.01	0.037	-0.046	0.069	0	-0.006	-0.013	-0.037	-0.034	0.104	0.089	-0.038
18	-0.001	0.063	-0.025	-0.114	0.055	0.176	-0.226	-0.145	-0.19	0.095	0.006	-0.101	0.208	0.001	-0.13	-0.036	0.081	0.218	-0.123	0.008	0.068	-0.018	0.145	0.087	0.068	0.123	-0.126	-0.076	0.094	0.318	0.021
