V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t172	-4.85	-3.843	-4.413	-6.255	-6.71	-5.284	-4.489	-1.066	-5.682	-4.642	-5.166	-3.254	-4.762	-4.897	-5.737	-3.928	-4.107	-3.233	-4.224	-5.258	-7.144	-3.919	-4.642	-6.446	-1.125	-3.459	-7.589	-5.383	-3.772	-5.042
t39	-4.382	-3.769	-3.231	-3.651	-3.379	-4.211	-1.256	-3.405	-3.278	-4.718	-3.861	-5.251	-7.026	-5.049	-5.46	-4.239	-5.147	-4.243	-3.085	-5.939	-4.684	-4.356	-4.242	-4.886	-3.859	-5.238	-4.23	-1.294	-6.324	-5.639
t189	-4.67	-3.421	-3.274	-3.546	-0.658	-5.067	-4.389	-3.699	-3.255	-5.409	-3.896	-5.607	-7.772	-5.012	-4.649	-4.402	-4.736	-2.354	-4.596	-7.734	-4.778	-4.618	-3.666	-4.619	-4.875	-6.202	-4.037	-3.402	-6.847	-5.5
t48	-4.106	-2.973	-3.622	-3.638	-2.587	-2.627	-2.52	-2.913	-3.896	-3.688	-3.596	-3.767	-3.061	-3.892	-4.497	-3.482	-4.597	-3.425	-2.768	-5.069	-3.486	-3.684	-3.239	-4.505	-2.705	-4.095	-3.841	-3.275	-3.899	-4.49
t63	-7.068	-6.452	-5.597	-6.696	-6.197	-6.452	-0.153	-4.766	-6.323	-5.985	-5.952	-6.882	-8.779	-7.265	-7.336	-7.175	-7.045	-6.627	-3.457	-5.5	-8.272	-6.486	-6.67	-7.058	-4.033	-8.122	-5.663	-3.023	-8.471	-7.718
t111	-4.987	-4.308	-4.032	-4.815	-5.447	-3.855	-0.432	-3.558	-5.37	-4.266	-4.721	-5.587	-4.952	-4.9	-5.392	-4.864	-5.6	-5.755	-3.167	-4.598	-5.667	-4.675	-5.359	-5.936	-3.965	-4.986	-5.286	-2.572	-5.702	-5.839
t13	-4.297	-3.524	-4.143	-4.503	-6.713	-3.519	-2.161	-2.896	-4.423	-4.102	-3.873	-3.465	-2.286	-3.652	-5.704	-3.31	-4.903	-4.137	-2.704	-3.498	-5.286	-3.544	-3.684	-5.19	-1.856	-3.163	-4.369	-2.696	-4.734	-4.846
t130	-3.444	-2.73	-3.077	-2.712	-3.844	-2.425	-2.364	-3.423	-3.946	-4.356	-3.73	-4.708	-3.958	-3.293	-4.334	-3.039	-4.487	-4.366	-4.024	-6.468	-4.304	-3.767	-3.434	-5.083	-2.875	-2.083	-5.235	-2.997	-4.866	-4.708
t87	-4.601	-3.717	-4.029	-5.019	-4.428	-3.947	-3.696	-1.663	-4.36	-4.136	-4.335	-3.211	-5.133	-4.541	-5.434	-3.815	-4.312	-3.308	-2.899	-5.699	-5.376	-3.896	-3.783	-5.415	-1.06	-4.007	-5.405	-3.884	-4.295	-5.008
t25	-4.379	-3.427	-3.388	-3.992	-3.486	-3.485	-3.078	-2.893	-3.616	-3.912	-3.508	-3.206	-3.488	-3.664	-4.915	-3.796	-4.388	-3.101	-2.459	-5.014	-4.21	-3.637	-3.107	-4.56	-1.768	-3.747	-3.544	-3.043	-4.666	-4.56
