V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.04	0.002	-0.015	-0.027	-0.028	-0.024	0.016	0.014	0.005	-0.003	-0.016	0.023	-0.032	-0.004	0.057	0.017	-0.105	0.046	0.042	-0.02	0.038	-0.042	0.015	0.014	-0.033	-0.016	-0.035	-0.009	-0.017	0.033	-0.012
2	0.002	0.002	-0.001	-0.009	-0.012	-0.009	0.008	0.004	0	-0.001	-0.007	0.001	0.001	0.007	0.013	-0.007	-0.002	0.014	0.019	-0.012	0.006	-0.013	0.002	0.006	-0.007	-0.004	-0.008	-0.007	-0.005	0.012	0
3	-0.015	-0.001	0.014	0.018	0.008	0.015	-0.02	0.002	-0.002	0.002	0.006	-0.045	0.018	0.002	-0.031	0.014	0.063	-0.009	-0.038	0.015	-0.026	0	-0.012	-0.002	0.026	0.014	0.02	0.007	0.009	-0.021	-0.003
4	-0.027	-0.009	0.018	0.067	0.065	0.059	-0.061	-0.024	0	0.01	0.043	-0.049	0.011	-0.03	-0.098	0.061	0.07	-0.077	-0.133	0.08	-0.053	0.062	-0.024	-0.033	0.061	0.038	0.063	0.049	0.037	-0.086	-0.004
5	-0.028	-0.012	0.008	0.065	0.098	0.066	-0.05	-0.036	-0.003	0.011	0.047	-0.006	0.008	-0.046	-0.106	0.033	0.049	-0.12	-0.143	0.082	-0.053	0.106	-0.021	-0.046	0.052	0.032	0.07	0.048	0.042	-0.091	0.008
6	-0.024	-0.009	0.015	0.059	0.066	0.07	-0.054	-0.014	0	0.01	0.04	-0.039	0.017	-0.04	-0.09	0.052	0.061	-0.08	-0.133	0.079	-0.051	0.063	-0.022	-0.022	0.057	0.038	0.06	0.047	0.031	-0.076	-0.002
7	0.016	0.008	-0.02	-0.061	-0.05	-0.054	0.07	0.013	-0.001	-0.009	-0.037	0.073	-0.012	0.023	0.083	-0.078	-0.064	0.059	0.14	-0.076	0.052	-0.038	0.024	0.026	-0.062	-0.04	-0.058	-0.043	-0.034	0.079	0.011
8	0.014	0.004	0.002	-0.024	-0.036	-0.014	0.013	0.03	0.001	-0.003	-0.021	-0.022	0.004	0.011	0.04	-0.002	-0.006	0.05	0.037	-0.029	0.012	-0.051	0.005	0.025	-0.012	-0.006	-0.023	-0.019	-0.017	0.034	-0.009
9	0.005	0	-0.002	0	-0.003	0	-0.001	0.001	0.002	0	0.001	0.001	-0.006	-0.003	0.004	0.012	-0.018	0.007	-0.002	0.003	0.004	-0.007	0.001	0.002	-0.002	0	-0.003	0.004	-0.001	0	-0.005
10	-0.003	-0.001	0.002	0.01	0.011	0.01	-0.009	-0.003	0	0.002	0.006	-0.007	0.002	-0.006	-0.014	0.01	0.008	-0.012	-0.022	0.013	-0.008	0.01	-0.004	-0.005	0.009	0.006	0.01	0.007	0.005	-0.013	-0.001
11	-0.016	-0.007	0.006	0.043	0.047	0.04	-0.037	-0.021	0.001	0.006	0.034	-0.01	0.001	-0.024	-0.065	0.033	0.026	-0.065	-0.087	0.057	-0.029	0.054	-0.013	-0.025	0.035	0.023	0.041	0.035	0.024	-0.057	0.002
12	0.023	0.001	-0.045	-0.049	-0.006	-0.039	0.073	-0.022	0.001	-0.007	-0.01	0.196	-0.038	-0.016	0.075	-0.081	-0.167	-0.015	0.13	-0.046	0.076	0.05	0.037	0.003	-0.081	-0.047	-0.052	-0.017	-0.027	0.057	0.033
13	-0.032	0.001	0.018	0.011	0.008	0.017	-0.012	0.004	-0.006	0.002	0.001	-0.038	0.049	0.012	-0.033	-0.022	0.115	-0.024	-0.029	0.002	-0.035	0.014	-0.013	0.005	0.028	0.014	0.026	-0.005	0.007	-0.011	0.011
14	-0.004	0.007	0.002	-0.03	-0.046	-0.04	0.023	0.011	-0.003	-0.006	-0.024	-0.016	0.012	0.043	0.04	-0.038	0.031	0.051	0.067	-0.049	0.01	-0.044	0.005	0.013	-0.016	-0.014	-0.025	-0.036	-0.015	0.042	0.004
15	0.057	0.013	-0.031	-0.098	-0.106	-0.09	0.083	0.04	0.004	-0.014	-0.065	0.075	-0.033	0.04	0.166	-0.058	-0.152	0.135	0.198	-0.115	0.091	-0.106	0.041	0.05	-0.096	-0.057	-0.102	-0.068	-0.058	0.129	-0.003
16	0.017	-0.007	0.014	0.061	0.033	0.052	-0.078	-0.002	0.012	0.01	0.033	-0.081	-0.022	-0.038	-0.058	0.151	-0.03	-0.007	-0.143	0.088	-0.029	-0.01	-0.02	-0.015	0.054	0.042	0.039	0.06	0.028	-0.076	-0.041
17	-0.105	-0.002	0.063	0.07	0.049	0.061	-0.064	-0.006	-0.018	0.008	0.026	-0.167	0.115	0.031	-0.152	-0.03	0.369	-0.088	-0.135	0.044	-0.128	0.054	-0.052	-0.019	0.112	0.055	0.101	0.007	0.043	-0.083	0.021
18	0.046	0.014	-0.009	-0.077	-0.12	-0.08	0.059	0.05	0.007	-0.012	-0.065	-0.015	-0.024	0.051	0.135	-0.007	-0.088	0.182	0.165	-0.099	0.066	-0.159	0.023	0.059	-0.063	-0.038	-0.092	-0.054	-0.051	0.11	-0.031
19	0.042	0.019	-0.038	-0.133	-0.143	-0.133	0.14	0.037	-0.002	-0.022	-0.087	0.13	-0.029	0.067	0.198	-0.143	-0.135	0.165	0.331	-0.171	0.12	-0.117	0.053	0.066	-0.132	-0.085	-0.138	-0.099	-0.082	0.18	0.019
20	-0.02	-0.012	0.015	0.08	0.082	0.079	-0.076	-0.029	0.003	0.013	0.057	-0.046	0.002	-0.049	-0.115	0.088	0.044	-0.099	-0.171	0.109	-0.055	0.076	-0.026	-0.037	0.07	0.047	0.073	0.068	0.042	-0.105	-0.007
21	0.038	0.006	-0.026	-0.053	-0.053	-0.051	0.052	0.012	0.004	-0.008	-0.029	0.076	-0.035	0.01	0.091	-0.029	-0.128	0.066	0.12	-0.055	0.065	-0.047	0.027	0.025	-0.063	-0.036	-0.062	-0.027	-0.033	0.069	0
22	-0.042	-0.013	0	0.062	0.106	0.063	-0.038	-0.051	-0.007	0.01	0.054	0.05	0.014	-0.044	-0.106	-0.01	0.054	-0.159	-0.117	0.076	-0.047	0.154	-0.014	-0.056	0.042	0.025	0.072	0.042	0.042	-0.088	0.032
23	0.015	0.002	-0.012	-0.024	-0.021	-0.022	0.024	0.005	0.001	-0.004	-0.013	0.037	-0.013	0.005	0.041	-0.02	-0.052	0.023	0.053	-0.026	0.027	-0.014	0.013	0.009	-0.029	-0.017	-0.026	-0.014	-0.014	0.031	0.003
24	0.014	0.006	-0.002	-0.033	-0.046	-0.022	0.026	0.025	0.002	-0.005	-0.025	0.003	0.005	0.013	0.05	-0.015	-0.019	0.059	0.066	-0.037	0.025	-0.056	0.009	0.036	-0.023	-0.013	-0.033	-0.02	-0.025	0.047	-0.004
25	-0.033	-0.007	0.026	0.061	0.052	0.057	-0.062	-0.012	-0.002	0.009	0.035	-0.081	0.028	-0.016	-0.096	0.054	0.112	-0.063	-0.132	0.07	-0.063	0.042	-0.029	-0.023	0.068	0.042	0.064	0.038	0.033	-0.076	-0.005
26	-0.016	-0.004	0.014	0.038	0.032	0.038	-0.04	-0.006	0	0.006	0.023	-0.047	0.014	-0.014	-0.057	0.042	0.055	-0.038	-0.085	0.047	-0.036	0.025	-0.017	-0.013	0.042	0.027	0.038	0.027	0.02	-0.048	-0.005
27	-0.035	-0.008	0.02	0.063	0.07	0.06	-0.058	-0.023	-0.003	0.01	0.041	-0.052	0.026	-0.025	-0.102	0.039	0.101	-0.092	-0.138	0.073	-0.062	0.072	-0.026	-0.033	0.064	0.038	0.069	0.04	0.038	-0.083	0.003
28	-0.009	-0.007	0.007	0.049	0.048	0.047	-0.043	-0.019	0.004	0.007	0.035	-0.017	-0.005	-0.036	-0.068	0.06	0.007	-0.054	-0.099	0.068	-0.027	0.042	-0.014	-0.02	0.038	0.027	0.04	0.048	0.025	-0.064	-0.008
29	-0.017	-0.005	0.009	0.037	0.042	0.031	-0.034	-0.017	-0.001	0.005	0.024	-0.027	0.007	-0.015	-0.058	0.028	0.043	-0.051	-0.082	0.042	-0.033	0.042	-0.014	-0.025	0.033	0.02	0.038	0.025	0.025	-0.051	-0.002
30	0.033	0.012	-0.021	-0.086	-0.091	-0.076	0.079	0.034	0	-0.013	-0.057	0.057	-0.011	0.042	0.129	-0.076	-0.083	0.11	0.18	-0.105	0.069	-0.088	0.031	0.047	-0.076	-0.048	-0.083	-0.064	-0.051	0.114	0.005
31	-0.012	0	-0.003	-0.004	0.008	-0.002	0.011	-0.009	-0.005	-0.001	0.002	0.033	0.011	0.004	-0.003	-0.041	0.021	-0.031	0.019	-0.007	0	0.032	0.003	-0.004	-0.005	-0.005	0.003	-0.008	-0.002	0.005	0.022
