V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31
1	0.212	0.009	0.038	0.004	0.163	-0.012	-0.023	0.04	0.014	0.124	0.099	-0.11	-0.056	0.005	-0.214	0.09	-0.014	0.034	0.068	-0.039	-0.094	-0.004	-0.013	-0.041	-0.046	0.051	0.025	0.068	0.006	0.034	0.051
2	0.009	0.133	0.103	0.085	0.106	0.023	0.062	0.016	0.012	0.103	0.097	-0.038	-0.045	-0.017	-0.11	0.07	-0.059	0.002	0.029	0.009	-0.023	-0.028	-0.007	0.002	-0.077	0.046	-0.031	0.015	-0.042	0	0.004
3	0.038	0.103	0.119	0.097	0.126	0.065	0.029	0.019	0.013	0.081	0.07	0.004	-0.042	0.015	-0.168	0.088	-0.089	-0.008	0.07	0.015	-0.026	-0.018	-0.016	0.004	-0.122	0.036	-0.05	0.004	-0.061	-0.002	0.049
4	0.004	0.085	0.097	0.105	0.102	0.072	0.01	0.013	0.015	0.05	0.028	0.032	-0.035	0.046	-0.147	0.081	-0.088	-0.007	0.05	0.017	0.002	-0.01	-0.021	0.021	-0.102	0.023	-0.064	-0.004	-0.058	-0.003	0.049
5	0.163	0.106	0.126	0.102	0.286	0.04	-0.027	0.059	0.031	0.193	0.146	-0.109	-0.1	0.061	-0.361	0.175	-0.082	0.038	0.106	-0.033	-0.107	-0.015	-0.033	-0.018	-0.136	0.074	-0.036	0.065	-0.026	0.031	0.104
6	-0.012	0.023	0.065	0.072	0.04	0.105	0.004	0.001	0.004	-0.047	-0.048	0.098	-0.001	0.059	-0.102	0.049	-0.082	-0.027	0.065	0.029	0.023	0.006	-0.02	0.019	-0.105	-0.014	-0.058	-0.029	-0.062	-0.012	0.069
7	-0.023	0.062	0.029	0.01	-0.027	0.004	0.135	-0.009	-0.003	0.001	0.014	-0.011	0.005	-0.066	0.055	-0.008	-0.009	-0.015	-0.013	0.019	0.01	-0.019	0.011	-0.005	-0.022	0.018	0.01	-0.011	-0.017	-0.011	-0.049
8	0.04	0.016	0.019	0.013	0.059	0.001	-0.009	0.013	0.006	0.041	0.035	-0.031	-0.021	0.012	-0.071	0.035	-0.009	0.011	0.019	-0.01	-0.027	-0.002	-0.006	-0.005	-0.02	0.014	0	0.015	0.002	0.008	0.021
9	0.014	0.012	0.013	0.015	0.031	0.004	-0.003	0.006	0.005	0.023	0.013	-0.012	-0.012	0.011	-0.038	0.021	-0.01	0.006	0.007	-0.004	-0.008	-0.001	-0.004	0.001	-0.012	0.009	-0.006	0.007	-0.002	0.004	0.009
10	0.124	0.103	0.081	0.05	0.193	-0.047	0.001	0.041	0.023	0.251	0.134	-0.157	-0.083	-0.016	-0.225	0.104	-0.027	0.045	0.029	-0.038	-0.088	-0.027	-0.013	-0.035	-0.04	0.093	-0.015	0.081	-0.004	0.035	0.006
11	0.099	0.097	0.07	0.028	0.146	-0.048	0.014	0.035	0.013	0.134	0.251	-0.137	-0.059	-0.042	-0.087	0.073	0.001	0.026	0.024	-0.024	-0.093	-0.026	0.009	-0.004	-0.032	0.043	0.052	0.024	0.034	0.009	0.013
12	-0.11	-0.038	0.004	0.032	-0.109	0.098	-0.011	-0.031	-0.012	-0.157	-0.137	0.188	0.054	0.05	0.073	-0.037	-0.054	-0.053	0.018	0.052	0.088	0.018	-0.007	0.039	-0.044	-0.066	-0.054	-0.073	-0.06	-0.032	0.037
13	-0.056	-0.045	-0.042	-0.035	-0.1	-0.001	0.005	-0.021	-0.012	-0.083	-0.059	0.054	0.039	-0.014	0.118	-0.059	0.022	-0.019	-0.027	0.015	0.037	0.008	0.011	0.009	0.036	-0.034	0.011	-0.028	0.005	-0.012	-0.024
14	0.005	-0.017	0.015	0.046	0.061	0.059	-0.066	0.012	0.011	-0.016	-0.042	0.05	-0.014	0.095	-0.12	0.054	-0.043	0.003	0.038	-0.001	0.008	0.017	-0.024	0.019	-0.045	-0.014	-0.041	-0.006	-0.017	0.003	0.077
15	-0.214	-0.11	-0.168	-0.147	-0.361	-0.102	0.055	-0.071	-0.038	-0.225	-0.087	0.073	0.118	-0.12	0.532	-0.233	0.141	-0.037	-0.163	0.032	0.113	0.007	0.058	0.029	0.204	-0.086	0.088	-0.086	0.074	-0.043	-0.165
