V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t25	0.003	0.01	0.003	0.013	0.018	0.014	0.001	0.021	0.02	0.005	0.016	0.054	0.008	0.053	0.435	0.005	0.096	0.013	0.01	0.012	0.018	0.035	0.006	0.01	0.019	0.002	0.026	0.003	0.058	0.009
t92	0.01	0.032	0.008	0.036	0.102	0.019	0.002	0.043	0.04	0.051	0.013	0.055	0.006	0.123	0.073	0.024	0.073	0.029	0.025	0.014	0.02	0.048	0.007	0.011	0.017	0.008	0.02	0.01	0.065	0.018
t86	0.001	0.001	0	0.003	0.001	0.002	0.002	0.004	0.006	0.003	0.001	0.016	0.003	0.01	0.817	0.001	0.033	0.004	0.001	0.004	0.021	0.01	0.002	0.003	0.022	0.001	0.005	0.001	0.02	0.003
t38	0.01	0.012	0.005	0.023	0.026	0.032	0.001	0.028	0.03	0.029	0.002	0.209	0.018	0.1	0.122	0.01	0.068	0.015	0.027	0.023	0.03	0.062	0.008	0.011	0.022	0.004	0.015	0.01	0.027	0.02
t141	0.014	0.038	0.012	0.067	0.159	0.032	0.004	0.042	0.042	0.067	0.009	0.035	0.009	0.065	0.053	0.021	0.057	0.027	0.026	0.018	0.019	0.04	0.008	0.013	0.01	0.017	0.009	0.018	0.043	0.028
t94	0.005	0.015	0.003	0.044	0.012	0.027	0.004	0.019	0.027	0.011	0.001	0.237	0.013	0.097	0.242	0.01	0.027	0.009	0.009	0.026	0.04	0.039	0.005	0.026	0.011	0.002	0.005	0.004	0.014	0.013
t51	0	0.007	0	0.003	0.001	0.002	0.001	0.003	0.004	0.001	0.001	0.015	0.002	0.006	0.878	0	0.023	0.003	0.001	0.003	0.012	0.006	0.001	0.002	0.01	0.001	0.003	0.001	0.008	0.002
t3	0.007	0.027	0.006	0.042	0.101	0.029	0.001	0.038	0.035	0.012	0.006	0.073	0.006	0.229	0.041	0.018	0.072	0.027	0.021	0.013	0.023	0.049	0.005	0.01	0.019	0.005	0.013	0.013	0.042	0.018
t20	0.005	0.008	0.007	0.032	0.047	0.051	0	0.023	0.02	0.013	0.002	0.337	0.007	0.216	0.014	0.016	0.017	0.009	0.052	0.016	0.017	0.045	0.003	0.008	0.003	0.002	0.004	0.003	0.012	0.01
t36	0.01	0.006	0.004	0.045	0.079	0.021	0	0.031	0.038	0.042	0.002	0.105	0.009	0.265	0.032	0.019	0.039	0.02	0.014	0.012	0.032	0.053	0.005	0.015	0.02	0.007	0.005	0.013	0.033	0.024
t68	0.007	0.042	0.026	0.153	0.059	0.099	0.01	0.02	0.026	0.007	0.009	0.234	0.007	0.047	0.057	0.024	0.006	0.006	0.028	0.029	0.026	0.023	0.005	0.022	0.001	0.005	0.004	0.002	0.009	0.008
t148	0.007	0.127	0.021	0.112	0.19	0.025	0.01	0.028	0.03	0.153	0.016	0.021	0.003	0.053	0.013	0.038	0.014	0.014	0.014	0.014	0.011	0.019	0.004	0.014	0.002	0.008	0.005	0.006	0.017	0.011
